Table 6,,,,,,,,,,,
Crime in the United States,,,,,,,,,,,
"by Metropolitan Statistical Area, 2009",,,,,,,,,,,
Metropolitan Statistical Area,Counties/principal cities,Population,Violent crime,Murder and nonnegligent manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft
"State College, PA M.S.A.",,"146,172", ,,,,, ,,,
,Includes Centre County,,,,,,,,,,
,City of State College,"53,587",75,0,2,14,59,"1,000",117,871,12
,Total area actually reporting,100.0%,183,2,25,25,131,"2,677",382,"2,246",49
,"Rate per 100,000 inhabitants",,125.2,1.4,17.1,17.1,89.6,"1,831.4",261.3,"1,536.5",33.5
"St. Cloud, MN M.S.A.4",,"189,562", ,,,,, ,,,
,Includes Benton and Stearns Counties4,,,,,,,,,,
,City of St. Cloud4,"67,804",,1,,41,143,"2,768",348,"2,328",92
,Total area actually reporting,100.0%,,2,,43,214,"4,374",574,"3,656",144
,"Rate per 100,000 inhabitants",,,1.1,,22.7,112.9,"2,307.4",302.8,"1,928.7",76.0
"St. George, UT M.S.A.",,"143,274", ,,,,, ,,,
,Includes Washington County,,,,,,,,,,
,City of St. George,"75,391",92,0,13,13,66,"1,540",322,"1,143",75
,Total area actually reporting,100.0%,184,2,30,18,134,"2,458",518,"1,812",128
,"Rate per 100,000 inhabitants",,128.4,1.4,20.9,12.6,93.5,"1,715.6",361.5,"1,264.7",89.3
"St. Joseph, MO-KS M.S.A.",,"126,650", ,,,,, ,,,
,"Includes Doniphan County, KS and Andrew, Buchanan, and De Kalb Counties, MO",,,,,,,,,,
,"City of St. Joseph, MO","76,436",441,3,12,109,317,"3,794",970,"2,639",185
,Total area actually reporting,99.2%,516,4,17,114,381,"4,678","1,247","3,201",230
,Estimated total,100.0%,518,4,17,114,383,"4,702","1,251","3,220",231
,"Rate per 100,000 inhabitants",,409.0,3.2,13.4,90.0,302.4,"3,712.6",987.8,"2,542.4",182.4
"St. Louis, MO-IL M.S.A.4",,"2,829,698",,,,,,,,,
,"Includes Bond, Calhoun, Clinton, Jersey, Macoupin, Madison, Monroe, and St. Clair Counties, IL4 and Franklin, Jefferson, Lincoln, St. Charles, St. Louis, Warren, and Washington Counties and St. Louis City, MO",,,,,,,,,,
,"City of St. Louis, MO","355,208","7,353",143,250,"2,721","4,239","29,595","6,834","17,799","4,962"
,"City of St. Charles, MO","64,807",159,0,9,31,119,"2,085",270,"1,739",76
,Total area actually reporting,76.7%,,192,,"3,845","7,624","76,024","14,840","52,914","8,270"
,Estimated total,100.0%,,210,,"4,182","8,410","89,656","17,541","63,245","8,870"
,"Rate per 100,000 inhabitants",,,7.4,,147.8,297.2,"3,168.4",619.9,"2,235.0",313.5
"Stockton, CA M.S.A.",,"682,784", ,,,,, ,,,
,Includes San Joaquin County,,,,,,,,,,
,City of Stockton,"292,212","3,703",33,82,"1,259","2,329","15,427","3,980","9,274","2,173"
,Total area actually reporting,100.0%,"5,531",51,148,"1,759","3,573","28,772","7,521","17,260","3,991"
,"Rate per 100,000 inhabitants",,810.1,7.5,21.7,257.6,523.3,"4,213.9","1,101.5","2,527.9",584.5
"Sumter, SC M.S.A.1",,"104,675", ,,,,, ,,,
,Includes Sumter County1,,,,,,,,,,
,City of Sumter,"38,399",486,8,8,102,368,"2,731",829,"1,735",167
,Total area actually reporting,100.0%,695,12,17,140,526,"3,433","1,250","1,943",240
,"Rate per 100,000 inhabitants",,664.0,11.5,16.2,133.7,502.5,"3,279.7","1,194.2","1,856.2",229.3
"Syracuse, NY M.S.A.",,"642,939", ,,,,, ,,,
,"Includes Madison, Onondaga, and Oswego Counties",,,,,,,,,,
,City of Syracuse,"137,208","1,343",18,70,403,852,"5,779","1,946","3,495",338
,Total area actually reporting,99.3%,"1,917",21,140,535,"1,221","15,858","3,922","11,317",619
,Estimated total,100.0%,"1,925",21,140,538,"1,226","15,945","3,934","11,389",622
,"Rate per 100,000 inhabitants",,299.4,3.3,21.8,83.7,190.7,"2,480.0",611.9,"1,771.4",96.7
"Tallahassee, FL M.S.A.",,"358,382", ,,,,, ,,,
,"Includes Gadsden, Jefferson, Leon, and Wakulla Counties",,,,,,,,,,
,City of Tallahassee,"174,183","1,647",6,120,474,"1,047","8,438","3,125","4,975",338
,Total area actually reporting,98.1%,"2,710",13,165,586,"1,946","12,582","4,741","7,354",487
,Estimated total,100.0%,"2,748",13,167,598,"1,970","12,872","4,806","7,559",507
,"Rate per 100,000 inhabitants",,766.8,3.6,46.6,166.9,549.7,"3,591.7","1,341.0","2,109.2",141.5
"Tampa-St. Petersburg-Clearwater, FL M.S.A.",,"2,750,962",,,,,,,,,
,"Includes Hernando, Hillsborough, Pasco, and Pinellas Counties",,,,,,,,,,
,City of Tampa ,"345,233","2,597",20,80,909,"1,588","12,960","3,501","8,098","1,361"
,City of St. Petersburg,"244,933","3,334",11,112,907,"2,304","17,198","4,366","10,575","2,257"
,City of Clearwater,"105,383",924,3,43,275,603,"4,720",802,"3,617",301
,City of Largo,"72,567",517,1,46,133,337,"3,175",519,"2,477",179
,Total area actually reporting,100.0%,"16,200",99,806,"4,290","11,005","106,322","27,088","70,799","8,435"
,"Rate per 100,000 inhabitants",,588.9,3.6,29.3,155.9,400.0,"3,864.9",984.7,"2,573.6",306.6
"Texarkana, TX-Texarkana, AR M.S.A.",,"136,443",,,,,,,,,
,"Includes Miller County, AR and Bowie County, TX",, ,,,,,,,,
,"City of Texarkana, TX ","36,812",555,10,28,145,372,"2,544",735,"1,667",142
,"City of Texarkana, AR ","30,348",269,2,25,66,176,"1,894",476,"1,261",157
,Total area actually reporting,90.2%,982,14,68,225,675,"5,470","1,635","3,469",366
,Estimated total,100.0%,"1,029",15,73,227,714,"5,758","1,762","3,606",390
,"Rate per 100,000 inhabitants",,754.2,11.0,53.5,166.4,523.3,"4,220.1","1,291.4","2,642.9",285.8
"Toledo, OH M.S.A.5",,"649,954", ,,,,, ,,,
,"Includes Fulton, Lucas, Ottawa, and Wood Counties",,,,,,,,,,
,City of Toledo5,"291,066","3,251",33,165,"1,222","1,831",,"8,064",,"1,337"
,Total area actually reporting,95.1%,"3,568",34,220,"1,304","2,010",,"9,799",,"1,633"
,Estimated total,100.0%,"3,623",35,228,"1,326","2,034",,"9,977",,"1,669"
,"Rate per 100,000 inhabitants",,557.4,5.4,35.1,204.0,312.9,,"1,535.0",,256.8
"Topeka, KS M.S.A.",,"230,405", ,,,,,,,,
,"Includes Jackson, Jefferson, Osage, Shawnee, and Wabaunsee Counties",,,,,,,,,,
,City of Topeka,"123,449",715,10,44,301,360,"6,702","1,663","4,632",407
,Total area actually reporting,97.4%,944,20,63,316,545,"8,949","2,260","6,187",502
,Estimated total,100.0%,960,20,65,318,557,"9,096","2,286","6,300",510
,"Rate per 100,000 inhabitants",,416.7,8.7,28.2,138.0,241.7,"3,947.8",992.2,"2,734.3",221.3
"Trenton-Ewing, NJ M.S.A.",,"366,219",,,,,,,,,
,Includes Mercer County,, ,,,,,,,,
,City of Trenton,"82,609","1,154",17,26,512,599,"2,624",824,"1,399",401
,City of Ewing Township,"36,098",108,0,2,33,73,664,142,478,44
,Total area actually reporting,100.0%,"1,677",17,63,699,898,"7,701","1,663","5,404",634
,"Rate per 100,000 inhabitants",,457.9,4.6,17.2,190.9,245.2,"2,102.8",454.1,"1,475.6",173.1
"Tucson, AZ M.S.A.5",,"1,020,210", ,,,,, ,,,
,Includes Pima County,,,,,,,,,,
,City of Tucson5,"547,981","3,560",35,204,"1,246","2,075",,"5,062",,"3,564"
,Total area actually reporting,100.0%,"4,481",55,301,"1,559","2,566",,"7,998",,"4,872"
,"Rate per 100,000 inhabitants",,439.2,5.4,29.5,152.8,251.5,,784.0,,477.5
"Tulsa, OK M.S.A.",,"928,117", ,,,,, ,,,
,"Includes Creek, Okmulgee, Osage, Pawnee, Rogers, Tulsa, and Wagoner Counties",,,,,,,,,,
,City of Tulsa,"384,851","4,295",68,254,"1,117","2,856","23,220","6,626","14,521","2,073"
,Total area actually reporting,100.0%,"5,768",80,416,"1,248","4,024","34,358","9,629","21,828","2,901"
,"Rate per 100,000 inhabitants",,621.5,8.6,44.8,134.5,433.6,"3,701.9","1,037.5","2,351.9",312.6
"Tuscaloosa, AL M.S.A.",,"209,255", ,,,,, ,,,
,"Includes Greene, Hale, and Tuscaloosa Counties",,,,,,,,,,
,City of Tuscaloosa,"91,688",418,5,28,195,190,"5,082","1,507","3,355",220
,Total area actually reporting,99.7%,989,14,60,282,633,"9,519","2,844","6,136",539
,Estimated total,100.0%,992,14,60,283,635,"9,546","2,851","6,154",541
,"Rate per 100,000 inhabitants",,474.1,6.7,28.7,135.2,303.5,"4,561.9","1,362.5","2,940.9",258.5
"Tyler, TX M.S.A.",,"204,582", ,,,,, ,,,
,Includes Smith County,,,,,,,,,,
,City of Tyler,"99,279",525,3,55,88,379,"5,835","1,044","4,549",242
,Total area actually reporting,99.0%,872,5,105,114,648,"8,231","1,817","5,991",423
,Estimated total,100.0%,879,5,106,116,652,"8,303","1,832","6,043",428
,"Rate per 100,000 inhabitants",,429.7,2.4,51.8,56.7,318.7,"4,058.5",895.5,"2,953.8",209.2
"Utica-Rome, NY M.S.A.",,"293,084",,,,,,,,,
,Includes Herkimer and Oneida Counties,, ,,,,,,,,
,City of Utica ,"57,831",475,5,18,148,304,"2,582",505,"2,000",77
,City of Rome,"33,543",30,0,3,14,13,700,157,516,27
,Total area actually reporting,98.5%,804,8,61,193,542,"7,097","1,323","5,622",152
,Estimated total,100.0%,812,8,61,196,547,"7,187","1,336","5,696",155
,"Rate per 100,000 inhabitants",,277.1,2.7,20.8,66.9,186.6,"2,452.2",455.8,"1,943.5",52.9
"Valdosta, GA M.S.A.",,"134,375", ,,,,, ,,,
,"Includes Brooks, Echols, Lanier, and Lowndes Counties",,,,,,,,,,
,City of Valdosta,"49,041",249,9,36,85,119,"2,862",729,"2,012",121
,Total area actually reporting,96.8%,570,11,51,137,371,"4,884","1,323","3,298",263
,Estimated total,100.0%,590,11,52,143,384,"5,068","1,362","3,430",276
,"Rate per 100,000 inhabitants",,439.1,8.2,38.7,106.4,285.8,"3,771.5","1,013.6","2,552.6",205.4
"Vallejo-Fairfield, CA M.S.A.",,"407,294",,,,,,,,,
,Includes Solano County,, ,,,,,,,,
,City of Vallejo ,"114,443",998,10,42,439,507,"5,478","2,358","1,854","1,266"
,City of Fairfield ,"104,478",437,6,23,193,215,"3,246",779,"2,077",390
,Total area actually reporting,100.0%,"2,064",20,112,810,"1,122","13,270","4,168","7,018","2,084"
,"Rate per 100,000 inhabitants",,506.8,4.9,27.5,198.9,275.5,"3,258.1","1,023.3","1,723.1",511.7
"Victoria, TX M.S.A.",,"114,735", ,,,,, ,,,
,"Includes Calhoun, Goliad, and Victoria Counties",,,,,,,,,,
,City of Victoria,"62,788",431,1,48,80,302,"4,175","1,044","3,023",108
,Total area actually reporting,100.0%,639,3,66,87,483,"5,337","1,344","3,831",162
,"Rate per 100,000 inhabitants",,556.9,2.6,57.5,75.8,421.0,"4,651.6","1,171.4","3,339.0",141.2
"Vineland-Millville-Bridgeton, NJ M.S.A.",,"157,963",,,,,,,,,
,Includes Cumberland County,,,,,,,,,,
,City of Vineland ,"59,121",276,3,14,120,139,"2,316",537,"1,708",71
,City of Millville,"29,175",203,2,8,70,123,"1,256",364,840,52
,City of Bridgeton,"24,980",283,1,5,109,168,908,265,589,54
,Total area actually reporting,100.0%,859,8,29,311,511,"5,260","1,429","3,604",227
,"Rate per 100,000 inhabitants",,543.8,5.1,18.4,196.9,323.5,"3,329.9",904.6,"2,281.5",143.7
"Visalia-Porterville, CA M.S.A.",,"431,712",,,,,,,,,
,Includes Tulare County,, ,,,,,,,,
,City of Visalia ,"124,263",648,9,53,185,401,"5,135","1,261","3,346",528
,City of Porterville,"52,555",264,1,17,64,182,"1,656",372,"1,045",239
,Total area actually reporting,100.0%,"2,230",31,132,488,"1,579","15,681","4,139","9,326","2,216"
,"Rate per 100,000 inhabitants",,516.5,7.2,30.6,113.0,365.8,"3,632.3",958.7,"2,160.2",513.3
"Waco, TX M.S.A.",,"232,320", ,,,,, ,,,
,Includes McLennan County,,,,,,,,,,
,City of Waco,"125,098",883,9,49,228,597,"7,110","1,897","4,879",334
,Total area actually reporting,100.0%,"1,263",13,123,260,867,"10,408","2,538","7,393",477
,"Rate per 100,000 inhabitants",,543.6,5.6,52.9,111.9,373.2,"4,480.0","1,092.5","3,182.2",205.3
"Warner Robins, GA M.S.A.",,"135,248",,,,,,,,,
,Includes Houston County,,,,,,,,,,
,City of Warner Robins,"62,269",367,3,13,110,241,"3,486",815,"2,530",141
,Total area actually reporting,100.0%,509,4,21,125,359,"5,212","1,139","3,846",227
,"Rate per 100,000 inhabitants",,376.3,3.0,15.5,92.4,265.4,"3,853.7",842.2,"2,843.7",167.8
"Washington-Arlington-Alexandria, DC-VA-MD-WV M.S.A.",,"5,452,184",,,,,,,,,
,"Includes the Metropolitan Divisions of Bethesda-Rockville-Frederick, MD and Washington-Arlington-Alexandria, DC-VA-MD-WV",,,,,,,,,,
,"City of Washington, D.C. ","599,657","7,586",143,150,"3,998","3,295","27,007","3,696","18,012","5,299"
,"City of Alexandria, VA","146,145",287,5,12,141,129,"3,296",347,"2,613",336
,"City of Frederick, MD","59,936",514,1,18,150,345,"1,786",299,"1,386",101
,Total area actually reporting,100.0%,"21,942",325,908,"10,331","10,378","148,521","21,514","108,922","18,085"
,"Rate per 100,000 inhabitants",,402.4,6.0,16.7,189.5,190.3,"2,724.1",394.6,"1,997.8",331.7
"Bethesda-Rockville-Frederick, MD M.D.",,"1,194,257",,,,,,,,,
,Includes Frederick and Montgomery Counties,,,,,,,,,,
,Total area actually reporting,100.0%,"2,955",22,163,"1,241","1,529","28,016","3,829","22,188","1,999"
,"Rate per 100,000 inhabitants",,247.4,1.8,13.6,103.9,128.0,"2,345.9",320.6,"1,857.9",167.4
"Washington-Arlington-Alexandria, DC-VA-MD-WV M.D.",,"4,257,927",,,,, ,,,,
,"Includes District of Columbia; Calvert, Charles, and Prince George's Counties, MD; Arlington, Clarke, Fairfax, Fauquier, Loudoun, Prince William, Spotsylvania, Stafford, and Warren Counties and Alexandria, Fairfax, Falls Church, Fredericksburg, Manassas, and Manassas Park Cities, VA; and Jefferson County, WV",,,,,,,,,,
,Total area actually reporting,100.0%,"18,987",303,745,"9,090","8,849","120,505","17,685","86,734","16,086"
,"Rate per 100,000 inhabitants",,445.9,7.1,17.5,213.5,207.8,"2,830.1",415.3,"2,037.0",377.8
"Waterloo-Cedar Falls, IA M.S.A.",,"164,044",,,,,,,,,
,"Includes Black Hawk, Bremer, and Grundy Counties",, ,,,,,,,,
,City of Waterloo ,"66,436",599,2,30,140,427,"2,694",787,"1,761",146
,City of Cedar Falls,"38,271",131,0,21,9,101,653,111,519,23
,Total area actually reporting,100.0%,922,2,70,156,694,"4,055","1,077","2,776",202
,"Rate per 100,000 inhabitants",,562.0,1.2,42.7,95.1,423.1,"2,471.9",656.5,"1,692.2",123.1
"Wausau, WI M.S.A.1",,"131,469", ,,,,, ,,,
,Includes Marathon County1,,,,,,,,,,
,City of Wausau,"37,459",128,2,18,10,98,995,257,705,33
,Total area actually reporting,100.0%,206,2,39,17,148,"2,247",515,"1,670",62
,"Rate per 100,000 inhabitants",,156.7,1.5,29.7,12.9,112.6,"1,709.1",391.7,"1,270.3",47.2
"Wenatchee-East Wenatchee, WA M.S.A.",,"109,866", ,,,,, ,,,
,Includes Chelan and Douglas Counties,,,,,,,,,,
,City of Wenatchee,"30,051",98,1,14,17,66,"1,203",182,954,67
,City of East Wenatchee,"12,355",23,0,3,5,15,622,82,517,23
,Total area actually reporting,100.0%,215,2,36,31,146,"3,288",599,"2,535",154
,"Rate per 100,000 inhabitants",,195.7,1.8,32.8,28.2,132.9,"2,992.7",545.2,"2,307.4",140.2
"Wheeling, WV-OH M.S.A.",,"144,342", ,,,,, ,,,
,"Includes Belmont County, OH and Marshall and Ohio Counties, WV",,,,,,,,,,
,"City of Wheeling, WV","28,660",143,1,22,36,84,"1,006",200,752,54
,Total area actually reporting,93.1%,298,4,45,48,201,"2,504",573,"1,794",137
,Estimated total,100.0%,319,4,48,54,213,"2,817",637,"2,030",150
,"Rate per 100,000 inhabitants",,221.0,2.8,33.3,37.4,147.6,"1,951.6",441.3,"1,406.4",103.9
"Wichita, KS M.S.A.",,"608,013", ,,,,, ,,,
,"Includes Butler, Harvey, Sedgwick, and Sumner Counties",,,,,,,,,,
,City of Wichita,"367,635","3,245",25,254,527,"2,439","19,597","4,045","13,886","1,666"
,Total area actually reporting,99.4%,"3,896",26,317,577,"2,976","24,965","5,435","17,568","1,962"
,Estimated total,100.0%,"3,905",26,318,578,"2,983","25,048","5,450","17,632","1,966"
,"Rate per 100,000 inhabitants",,642.3,4.3,52.3,95.1,490.6,"4,119.6",896.4,"2,899.9",323.3
"Wichita Falls, TX M.S.A.",,"147,018", ,,,,, ,,,
,"Includes Archer, Clay, and Wichita Counties",,,,,,,,,,
,City of Wichita Falls,"100,884",520,11,46,157,306,"5,618","1,277","4,011",330
,Total area actually reporting,100.0%,592,11,49,165,367,"6,316","1,539","4,421",356
,"Rate per 100,000 inhabitants",,402.7,7.5,33.3,112.2,249.6,"4,296.1","1,046.8","3,007.1",242.1
"Williamsport, PA M.S.A.",,"116,606", ,,,,, ,,,
,Includes Lycoming County,,,,,,,,,,
,City of Williamsport,"29,329",118,2,14,63,39,"1,119",191,876,52
,Total area actually reporting,97.9%,222,2,43,71,106,"2,167",446,"1,638",83
,Estimated total,100.0%,226,2,43,72,109,"2,213",453,"1,675",85
,"Rate per 100,000 inhabitants",,193.8,1.7,36.9,61.7,93.5,"1,897.8",388.5,"1,436.5",72.9
"Wilmington, NC M.S.A.2,3",,"356,659", ,,,,, ,,,
,"Includes Brunswick, New Hanover, and Pender2,3 Counties",,,,,,,,,,
,City of Wilmington,"101,438",814,4,50,306,454,"6,236","1,626","4,119",491
,Total area actually reporting,98.3%,,9,107,409,,,"4,315","9,140",
,Estimated total,100.0%,,9,108,415,,,"4,378","9,336",
,"Rate per 100,000 inhabitants",,,2.5,30.3,116.4,,,"1,227.5","2,617.6",
"Winchester, VA-WV M.S.A.",,"125,112", ,,,,, ,,,
,"Includes Frederick County and Winchester City, VA and Hampshire County, WV",,,,,,,,,,
,"City of Winchester, VA","26,252",84,0,9,40,35,"1,166",150,977,39
,Total area actually reporting,98.3%,222,3,51,65,103,"2,913",567,"2,200",146
,Estimated total,100.0%,227,3,51,66,107,"2,994",584,"2,261",149
,"Rate per 100,000 inhabitants",,181.4,2.4,40.8,52.8,85.5,"2,393.1",466.8,"1,807.2",119.1
"Winston-Salem, NC M.S.A.",,"474,159", ,,,,, ,,,
,"Includes Davie, Forsyth, Stokes, and Yadkin Counties",,,,,,,,,,
,City of Winston-Salem,"230,978","1,739",15,110,575,"1,039","13,788","4,532","8,429",827
,Total area actually reporting,99.4%,"2,411",22,161,657,"1,571","20,778","6,493","13,098","1,187"
,Estimated total,100.0%,"2,421",22,162,660,"1,577","20,900","6,521","13,187","1,192"
,"Rate per 100,000 inhabitants",,510.6,4.6,34.2,139.2,332.6,"4,407.8","1,375.3","2,781.1",251.4
"Worcester, MA M.S.A.",,"795,340", ,,,,, ,,,
,Includes Worcester County,,,,,,,,,,
,City of Worcester,"178,474","1,790",7,25,414,"1,344","6,691","1,485","4,522",684
,Total area actually reporting,98.8%,"3,474",16,183,592,"2,683","16,905","3,942","11,738","1,225"
,Estimated total,100.0%,"3,504",16,185,598,"2,705","17,090","3,987","11,866","1,237"
,"Rate per 100,000 inhabitants",,440.6,2.0,23.3,75.2,340.1,"2,148.8",501.3,"1,491.9",155.5
"York-Hanover, PA M.S.A.",,"430,605",,,,,,,,,
,Includes York County,,,,,,,,,,
,City of York,"39,970",504,10,52,325,117,"1,957",415,"1,333",209
,City of Hanover,"15,076",30,0,6,9,15,662,67,583,12
,Total area actually reporting,100.0%,"1,018",18,118,464,418,"8,906","1,467","6,987",452
,"Rate per 100,000 inhabitants",,236.4,4.2,27.4,107.8,97.1,"2,068.3",340.7,"1,622.6",105.0
"Youngstown-Warren-Boardman, OH-PA M.S.A.",,"563,698",,,,,,,,,
,"Includes Mahoning and Trumbull Counties, OH and Mercer County, PA",,,,,,,,,,
,"City of Youngstown, OH","72,008",856,22,41,317,476,"4,273","2,086","1,745",442
,"City of Warren, OH","43,331",309,7,18,137,147,"2,015",765,"1,084",166
,"City of Boardman, OH","38,827",48,0,4,35,9,"1,779",256,"1,452",71
,Total area actually reporting,98.1%,"1,852",32,142,649,"1,029","18,147","5,618","11,401","1,128"
,Estimated total,100.0%,"1,870",32,145,656,"1,037","18,446","5,678","11,628","1,140"
,"Rate per 100,000 inhabitants",,331.7,5.7,25.7,116.4,184.0,"3,272.3","1,007.3","2,062.8",202.2
"Yuba City, CA M.S.A.",,"167,852",,,,,,,,,
,Includes Sutter and Yuba Counties,,,,,,,,,,
,City of Yuba City,"62,495",196,1,16,44,135,"1,555",289,"1,130",136
,Total area actually reporting,100.0%,595,4,48,100,443,"3,617",899,"2,309",409
,"Rate per 100,000 inhabitants",,354.5,2.4,28.6,59.6,263.9,"2,154.9",535.6,"1,375.6",243.7
"Yuma, AZ M.S.A.",,"196,196",,,,,,,,,
,Includes Yuma County,, ,,,,, ,,,
,City of Yuma,"91,433",570,2,24,86,458,"3,471","1,082","2,075",314
,Total area actually reporting,86.6%,710,9,32,94,575,"4,530","1,526","2,567",437
,Estimated total,100.0%,771,10,37,109,615,"5,333","1,706","3,128",499
,"Rate per 100,000 inhabitants",,393.0,5.1,18.9,55.6,313.5,"2,718.2",869.5,"1,594.3",254.3
"Aguadilla-Isabela-San Sebastian, Puerto Rico M.S.A.",,"342,495",,,,,,,,,
,"Includes Aguada, Aguadilla, Anasco, Isabela, Lares, Moca, Rincon, and San Sebastian Municipios",,,,,,,,,,
,Total area actually reporting,100.0%,332,13,1,158,160,"3,077","1,457","1,425",195
,"Rate per 100,000 inhabitants",,96.9,3.8,0.3,46.1,46.7,898.4,425.4,416.1,56.9
"Fajardo, Puerto Rico M.S.A.",,"80,707",,,,,,,,,
,"Includes Ceiba, Fajardo, and Luquillo Municipios",,,,,,,,,,
,Total area actually reporting,100.0%,206,23,4,79,100,"1,102",509,546,47
,"Rate per 100,000 inhabitants",,255.2,28.5,5.0,97.9,123.9,"1,365.4",630.7,676.5,58.2
"Guayama, Puerto Rico M.S.A.",,"84,284",,,,,,,,,
,"Includes Arroyo, Guayama, and Patillas Municipios",,,,,,,,,,
,Total area actually reporting,100.0%,195,14,0,56,125,892,429,435,28
,"Rate per 100,000 inhabitants",,231.4,16.6,0.0,66.4,148.3,"1,058.3",509.0,516.1,33.2
"Mayaguez, Puerto Rico M.S.A.",,"109,842",,,,,,,,,
,Includes Hormigueros and Mayaguez Municipios,,,,,,,,,,
,Total area actually reporting,100.0%,260,19,1,152,88,"2,587",868,"1,551",168
,"Rate per 100,000 inhabitants",,236.7,17.3,0.9,138.4,80.1,"2,355.2",790.2,"1,412.0",152.9
"Ponce, Puerto Rico M.S.A.",,"262,414",,,,,,,,,
,"Includes Juana Diaz, Ponce, and Villalba Municipios",,,,,,,,,,
,Total area actually reporting,100.0%,905,102,17,411,375,"3,777","1,111","2,414",252
,"Rate per 100,000 inhabitants",,344.9,38.9,6.5,156.6,142.9,"1,439.3",423.4,919.9,96.0
"San German-Cabo Rojo, Puerto Rico M.S.A.",,"148,559",,,,,,,,,
,"Includes Cabo Rojo, Lajas, Sabana Grande, and San German Municipios",,,,,,,,,,
,Total area actually reporting,100.0%,93,3,1,49,40,799,406,348,45
,"Rate per 100,000 inhabitants",,62.6,2.0,0.7,33.0,26.9,537.8,273.3,234.3,30.3
"San Juan-Caguas-Guaynabo, Puerto Rico M.S.A.",,"2,617,089",,,,,,,,,
,"Includes Aguas Buenas, Aibonito, Arecibo, Barceloneta, Barranquitas, Bayamon, Caguas, Camuy, Canovanas, Carolina, Catano, Cayey, Ciales, Cidra, Comerio, Corozal, Dorado, Florida, Guaynabo, Gurabo, Hatillo, Humacao, Juncos, Las Piedras, Loiza, Manati, Maunabo, Morovis, Naguabo, Naranjito, Orocovis, Quebradillas, Rio Grande, San Juan, San Lorenzo, Toa Alta, Toa Baja, Trujillo Alto, Vega Alta, Vega Baja, and Yabucoa Municipios",,,,,,,,,,
,Total area actually reporting,100.0%,"7,906",681,28,"4,972","2,225","39,841","12,085","21,841","5,915"
,"Rate per 100,000 inhabitants",,302.1,26.0,1.1,190.0,85.0,"1,522.3",461.8,834.6,226.0
"Yauco, Puerto Rico M.S.A.",,"125,266",,,,,,,,,
,"Includes Guanica, Guayanilla, Penuelas, and Yauco Municipios",,,,,,,,,,
,Total area actually reporting,100.0%,203,21,5,74,103,978,436,488,54
,"Rate per 100,000 inhabitants",,162.1,16.8,4.0,59.1,82.2,780.7,348.1,389.6,43.1
"1 Because of changes in the state/local agency's reporting practices, figures are not comparable to previous years' data.",,,,,,,,,,,
"2 The FBI determined that the agency's data were underreported.  Consequently, those data are not included in this table.",,,,,,,,,,, 
"3 The FBI determined that the agency's data were overreported.  Consequently, those data are not included in this table.",,,,,,,,,,,
"4 The data collection methodology for the offense of forcible rape used by the Illinois and the Minnesota state Uniform Crime Reporting (UCR) Programs (with the exception of Rockford, Illinois, and Minneapolis and St. Paul, Minnesota) does not comply with national UCR Program guidelines.  Consequently, their figures for forcible rape and violent crime (of which forcible rape is a part) are not published in this table.",,,,,,,,,,,
"5 The FBI determined that the agency did not follow national UCR Program guidelines for reporting an offense.  Consequently, this figure is not included in this table.  ",,,,,,,,,,,
"6 The population for the city of Mobile, Alabama, includes 55,995 inhabitants from the jurisdiction of the Mobile County Sheriff's Department.",,,,,,,,,,,
